-0.1281,113
-0.1437,103
-0.1007,286
-0.0045,382
-0.0089,362
-0.0387,319
0.0667,655
0.2430,834
0.2020,788
0.2230,830
0.2508,988
0.4110,1214
0.4051,1168
0.3622,1095
0.3968,1290
0.0233,434
-0.0495,234
-0.1520,59
-0.1745,96
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1584,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,2
-0.1891,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1642,146
-0.1188,118
-0.1637,71
-0.1657,48
-0.0695,342
0.0081,402
-0.0211,334
-0.0246,368
0.1371,758
0.2039,777
0.2074,810
0.2142,800
0.2791,1070
0.4369,1239
0.3944,1138
0.3719,1134
0.4247,1323
0.5057,1360
0.4598,1284
0.4071,1152
0.3578,1194
0.5584,1495
0.4413,1187
0.3206,980
0.2372,867
0.2821,895
0.1761,685
-0.1623,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1544,131
-0.1969,0
-0.1999,0
-0.1999,0
-0.1237,138
-0.1378,114
-0.1579,64
-0.1735,139
0.1180,798
0.1336,628
0.1102,609
0.1156,637
0.2757,959
0.2997,979
0.2874,938
0.2708,944
0.4657,1577
0.5921,1515
0.5340,1438
0.4964,1335
0.5736,1573
0.5746,1489
0.4876,1303
0.4090,1168
0.4823,1399
0.4720,1249
0.3499,1037
0.2455,811
0.2079,862
0.2142,751
0.0750,453
-0.0490,257
-0.0465,350
-0.0670,185
-0.1789,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1867,0
-0.1442,176
0.6498,1510
0.3802,1061
0.2391,791
0.1742,793
0.2142,775
0.1361,615
0.0580,483
0.0868,663
0.2079,766
0.1673,720
0.1707,720
0.1532,775
0.3548,1111
0.3607,1070
0.3241,1023
0.3465,1104
0.5003,1393
0.4886,1346
0.4671,1294
0.4061,1168
0.5262,1503
0.6971,1686
0.5589,1448
0.4823,1304
0.4588,1339
0.4491,1223
0.3387,981
0.1898,694
0.1292,714
0.4774,1214
0.2523,802
0.1136,544
-0.0353,316
0.0179,382
-0.1046,102
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1427,92
-0.1999,0
-0.1110,176
-0.1344,100
-0.1999,0
-0.1999,16
-0.0231,400
-0.0426,298
-0.0387,318
-0.0558,334
0.1361,675
0.1527,674
0.1219,625
0.1483,720
0.3392,1089
0.3402,1061
0.3558,1086
0.3319,1023
0.4808,1398
0.5008,1342
0.4227,1200
0.3954,1165
0.4886,1404
0.4642,1268
0.4022,1143
0.2977,914
0.3094,1078
0.5965,1453
0.3773,1050
0.2411,810
0.1717,758
0.1527,624
0.0345,400
-0.1002,124
-0.1706,128
0.1903,627
-0.0573,192
-0.1960,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1559,165
-0.0744,217
-0.1520,58
-0.1877,32
-0.1154,258
-0.0314,319
-0.0290,336
-0.0436,282
0.0243,577
0.2831,918
0.2279,818
0.2303,849
0.2484,960
0.4188,1227
0.4266,1220
0.3880,1130
0.3705,1198
0.5731,1668
0.5628,1447
0.5023,1362
0.4422,1221
0.5160,1456
0.4955,1321
0.3680,1050
0.2611,874
0.2943,1010
0.2328,778
0.1283,592
0.0111,344
-0.0290,402
0.0121,348
-0.1286,69
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
0.2411,710
-0.0348,234
-0.1920,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
0.7215,1717
0.5179,1338
0.4061,1169
0.3783,1192
0.4955,1358
0.4632,1298
0.4349,1226
0.3949,1217
0.5916,1725
0.6209,1567
0.5497,1482
0.5316,1416
0.6175,1632
0.5936,1535
0.5169,1360
0.4281,1206
0.5238,1535
0.9271,2102
0.7083,1713
0.5472,1391
0.4657,1351
0.4266,1156
0.2640,817
0.0995,527
0.0658,577
0.0692,438
-0.0783,188
-0.1950,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
0.1776,656
-0.0500,192
-0.1920,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1242,208
0.1410,773
0.2704,898
0.2523,893
0.2835,947
0.3680,1210
0.4593,1299
0.4408,1226
0.3763,1110
0.3968,1275
0.5843,1486
0.4720,1286
0.4076,1154
0.2992,986
0.3958,1163
0.3084,919
0.1571,642
0.0682,486
0.1014,608
0.0296,402
-0.0617,215
-0.1877,0
-0.1891,90
0.6473,1456
0.2811,819
0.0736,444
-0.0700,272
-0.0915,149
-0.1999,0
-0.1999,0
-0.1999,0
-0.1754,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1950,7
-0.1999,0
-0.1999,0
-0.1999,0
-0.1950,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.0968,688
0.0580,437
-0.0260,336
-0.0490,282
0.0721,559
0.0814,546
-0.0075,509
0.1190,634
0.2498,996
0.3387,1008
0.2289,797
0.1683,688
0.1678,770
0.1595,656
0.0736,475
-0.0485,240
-0.0758,330
0.4725,1169
0.2020,687
0.0335,379
-0.1032,210
-0.1086,124
-0.1999,0
-0.1999,0
-0.1999,0
-0.1437,27
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1437,98
-0.1999,0
-0.1999,0
-0.1999,0
-0.1208,138
-0.1339,128
-0.1584,65
-0.1515,207
0.2997,995
0.2254,791
0.1932,774
0.1839,803
0.3416,1078
0.3539,1081
0.3280,1011
0.3167,1075
0.5262,1571
0.5296,1407
0.4979,1365
-0.0939,307
0.0418,412
-0.0758,195
-0.1798,0
-0.1999,0
-0.1828,54
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.0514,395
-0.1535,13
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
0.0960,553
-0.0431,265
-0.1061,157
-0.1652,88
-0.0202,366
-0.0319,304
-0.0876,211
-0.0705,309
0.1063,600
0.0892,571
0.1087,603
0.0921,577
0.2664,1008
0.3622,1088
0.3260,1023
0.3397,1072
0.4237,1322
0.4964,1363
0.4789,1311
0.4124,1171
0.4325,1347
0.8246,1937
0.6581,1633
0.5584,1441
0.4452,1291
-0.1129,123
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,502
0.0267,334
-0.1559,32
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1857,70
-0.1999,0
-0.1999,0
-0.1999,0
-0.1764,111
-0.1452,70
-0.1999,0
-0.1999,0
-0.0861,295
-0.0519,290
-0.0402,314
-0.0563,277
0.0902,684
0.4574,1232
0.3661,1095
0.3573,1097
0.4173,1306
0.5067,1387
0.4891,1328
0.4344,1232
0.4828,1461
0.8109,1926
0.6747,1680
0.6058,1562
0.5394,1523
0.6205,1576
0.5267,1361
0.3817,1084
0.3026,1042
0.4535,1214
0.2850,878
0.1703,674
0.0394,463
-0.1183,60
-0.1999,0
-0.1999,0
-0.1999,0
-0.1686,114
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
0.0497,545
-0.0207,315
-0.0641,270
-0.0924,230
0.0706,546
0.0736,511
0.0267,432
0.0355,478
0.2064,862
0.2284,839
0.2455,880
0.2415,850
0.3441,1186
0.4637,1283
0.4105,1178
0.3929,1168
0.4486,1356
0.5096,1364
0.4691,1296
0.3973,1132
0.3714,1219
0.5150,1350
0.3695,1049
0.2660,880
0.1893,794
0.2352,795
0.1331,597
0.0086,337
-0.1012,234
0.4188,1841
0.4642,1167
0.2279,751
0.0272,381
-0.1071,128
-0.1999,0
-0.1999,0
-0.1999,0
-0.1603,100
-0.1989,0
-0.1999,0
-0.1999,0
-0.1247,158
-0.1315,135
-0.1418,94
-0.1686,85
0.0296,914
0.3656,1047
0.2835,938
0.2664,891
0.3392,1155
0.4183,1210
0.3963,1145
0.3582,1104
0.4442,1379
0.5497,1455
0.5033,1375
0.4798,1307
0.4364,1346
0.5794,1513
0.5023,1330
0.4071,1167
0.3646,1164
0.4500,1217
0.3368,995
0.2347,784
0.1029,567
0.1932,830
0.1624,618
0.0047,355
-0.0812,185
-0.0607,273
-0.1374,67
-0.1999,0
-0.1999,0
-0.1999,137
-0.0475,211
-0.1999,0
-0.1999,0
-0.1999,39
-0.1847,9
-0.1999,0
-0.1999,0
-0.1818,152
0.3104,912
0.1673,686
0.1292,630
0.1190,703
0.2494,880
0.2425,855
0.2010,767
0.2079,877
0.4164,1232
0.3914,1155
0.3973,1170
0.3748,1110
0.5062,1464
0.5399,1423
0.4554,1259
0.4173,1210
0.4862,1418
0.4881,1312
0.4183,1179
0.3211,948
0.2684,998
0.4110,1124
0.2435,789
0.1253,592
0.0360,496
0.0848,503
-0.0182,313
-0.1422,53
-0.1999,0
0.2767,1427
0.2557,754
0.0389,384
-0.1286,71
-0.1242,119
-0.1999,0
-0.1510,39
-0.1999,0
-0.1276,227
0.3792,1033
0.2123,767
0.1439,630
0.1478,755
0.2118,786
0.1673,688
0.1102,597
0.1566,818
0.3187,991
0.2860,960
0.3045,978
0.2826,991
0.4803,1390
0.4955,1339
0.4339,1238
0.4330,1237
0.5326,1490
0.5252,1405
0.4808,1310
0.3934,1134
0.4276,1327
1.0000,2368
0.7997,1872
0.6248,1535
0.4676,1339
0.4798,1266
0.3338,965
0.1585,624
0.0291,450
0.1063,595
-0.0202,279
-0.1437,52
-0.1999,0
-0.1999,2
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,26
-0.0900,219
-0.1129,162
-0.1090,193
0.0423,557
0.0741,529
0.0892,575
0.0931,562
0.1825,877
0.3299,1037
0.2987,962
0.2997,994
0.3602,1198
0.4886,1343
0.4691,1302
0.4222,1187
0.3792,1222
0.7743,2585
0.9193,2114
0.7601,1838
0.6268,1576
0.6366,1617
0.5262,1360
0.3631,1021
0.2142,757
0.2386,890
0.1947,678
0.0497,442
-0.0544,215
-0.1134,224
-0.1051,119
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
0.0340,346
-0.1813,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.0334,245
-0.0968,241
-0.0172,405
0.1292,769
0.2616,902
0.2743,944
0.2777,915
0.3070,1119
0.4979,1355
0.4256,1191
0.3768,1130
0.3700,1187
0.4730,1285
0.4071,1162
0.3143,939
0.2030,817
0.3939,2104
0.6659,1582
0.4476,1200
0.2874,869
0.2738,900
0.1620,638
0.0111,331
-0.1344,82
-0.1032,218
-0.1603,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
0.0965,464
-0.1125,106
-0.1999,0
-0.1999,11
-0.1886,0
-0.1999,0
-0.1999,0
-0.1999,55
0.1429,592
0.0135,394
-0.0202,336
-0.0529,362
0.1117,613
0.0936,558
-0.0202,459
0.0941,627
0.3080,2035
0.7879,1842
0.5975,1497
0.4510,1200
0.4334,1246
0.3416,994
0.1893,673
0.0345,410
0.0487,534
0.0384,382
-0.1046,130
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1408,34
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,40
1.0000,2465
0.7669,1783
0.5497,1393
0.4022,1204
0.4334,1206
0.3392,998
0.2264,795
0.1830,814
0.3612,1138
0.3231,1000
0.3080,983
0.2762,912
0.4242,1296
0.4623,1278
0.4110,1190
0.4105,1203
-0.0055,560
0.6136,1474
0.3910,1085
0.2401,775
0.1502,709
0.1063,525
-0.0583,192
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
0.8797,2064
0.5497,1338
0.3270,957
0.1712,718
0.2059,752
0.1205,585
0.0199,382
-0.0387,333
0.1248,756
0.1253,605
0.0985,586
0.0814,528
0.1878,848
0.2577,885
0.2210,812
0.2171,837
0.3421,1173
0.4207,1210
0.4105,1206
0.4037,1155
0.4144,1319
0.6136,1593
0.5316,1394
0.4657,1306
0.4383,1298
0.5423,1435
-0.0719,235
-0.1398,70
-0.1999,0
-0.1999,23
-0.1295,48
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,0
-0.1999,3
0.1961,642
-0.0202,298
-0.1232,99
-0.1794,112
-0.1071,150
-0.1837,0
-0.1999,0
-0.1999,64
-0.0929,177
-0.1217,151
-0.1291,125
-0.1452,206
0.1551,1143
0.2923,914
0.2357,848
0.2328,848
0.3636,1155
0.3914,1167
0.3734,1106
0.3451,1086
0.4798,1442
0.5423,1422
0.4950,1359
